url,doc_id,title,audience,category,language,document_version,license_or_permission
https://help.shopee.vn/portal/4/article/77243,,,both
https://help.shopee.vn/portal/4/article/77245,,,both
https://help.shopee.vn/portal/4/article/77246,,,seller
https://help.shopee.vn/portal/4/article/77250,,,seller
https://help.shopee.vn/portal/4/article/77251,,,buyer
https://help.shopee.vn/portal/4/article/77262,,,both
https://help.shopee.vn/portal/4/article/77265,,,both
